catalogNumber;eventId;parentEventId;eventDate;locality;decimalLatitude;decimalLongitude;phylum;class;family;order;providedScientificName;scientificName;ashFreeDryWeight;ashWeight;dryWeight;bodyLength
14059;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;10.12015457;57.82;23.99277992;9.72
14060;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;10.14579281;57.82;24.05356284;9.73
14036;a;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;10.58755048;57.82;25.10087834;9.9
14035;a;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;10.71961053;57.82;25.41396523;9.95
14049;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;11.95219772;57.82;28.33617289;10.4
14040;a;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;12.67161529;57.82;30.04176218;10.65
14037;a;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;14.12347403;57.82;33.48381705;11.13
14069;e;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;14.18600384;57.82;33.63206221;11.15
14053;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;14.21733025;57.82;33.7063306;11.16
14062;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;15.24152926;57.82;36.13449326;11.48
14058;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;16.03757926;57.82;38.02176211;11.72
14067;e;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;16.07127095;57.82;38.10163809;11.73
14061;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;16.51308895;57.82;39.1490966;11.86
14042;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;16.58169292;57.82;39.31174235;11.88
14054;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;16.96203739;57.82;40.21345992;11.99
14056;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;17.10161547;57.82;40.54437047;12.03
14066;e;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;17.20674489;57.82;40.79361046;12.06
14055;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;18.13394282;57.82;42.99180375;12.32
14052;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;20.89328649;57.82;49.53363321;13.05
14051;b;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Sphaeromatidae;Isopoda;Cymodoce truncata;Cymodoce truncata;28.90415168;57.82;68.52572708;14.89
14284;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.126249785;20.13;0.158069094;4.57
14277;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.197535221;20.13;0.247320923;5.31
14276;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.209993416;20.13;0.262919013;5.42
14272;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.212313204;20.13;0.265823468;5.44
14282;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.220566522;20.13;0.276156907;5.51
14275;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.221762693;20.13;0.277654555;5.52
14283;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.22903038;20.13;0.286753951;5.58
14274;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.278764296;20.13;0.349022532;5.96
14273;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.28297061;20.13;0.354288983;5.99
14281;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.300217724;20.13;0.375882964;6.11
14280;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.335200335;20.13;0.419682403;6.34
14270;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.369417237;20.13;0.462523146;6.55
14279;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.413085728;20.13;0.517197606;6.8
14278;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.456174442;20.13;0.571146165;7.03
14271;a;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Dexaminidae;Amphipoda;Dexamine spinosa;Dexamine spinosa;0.516731267;20.13;0.646965403;7.33
14546;d;4;12/06/08;acquatina;40.448167;18.233028;;;;;Diamesinae;Diamesinae;0.028788178;11.89;0.032672998;3.55
14286;d;3;12/06/08;acquatina;40.441806;18.240306;;;;;Diamesinae;Diamesinae;0.059954571;11.89;0.068045138;5.01
14285;b;3;12/06/08;acquatina;40.441806;18.240306;;;;;Diamesinae;Diamesinae;0.06384203;11.89;0.07245719;5.16
14071;d;2;12/06/08;acquatina;40.441583;18.242111;;;;;Diamesinae;Diamesinae;;;;
14117;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.022225483;24.03;0.029255604;2.49
14118;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.049221119;24.03;0.064790205;3.36
14602;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.064022889;24.03;0.08427391;3.71
14562;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.064942727;24.03;0.0854847;3.73
13969;e;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.076627795;24.03;0.100865861;3.97
14601;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.076627795;24.03;0.100865861;3.97
14578;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.090674333;24.03;0.119355447;4.23
14575;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.100061403;24.03;0.131711732;4.39
14573;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.101275497;24.03;0.133309855;4.41
13956;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.114580319;24.03;0.150823113;4.62
14561;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.126110048;24.03;0.1659998;4.79
14580;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.133940752;24.03;0.176307427;4.9
13957;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.136127605;24.03;0.179186002;4.93
14589;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.148166413;24.03;0.195032793;5.09
14563;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.15284583;24.03;0.201192353;5.15
14559;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.168267674;24.03;0.221492265;5.34
14558;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.175039386;24.03;0.230405931;5.42
14591;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.180227862;24.03;0.237235569;5.48
13968;e;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.188188493;24.03;0.24771422;5.57
14577;c;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.201000927;24.03;0.264579343;5.71
14104;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.202874346;24.03;0.267045342;5.73
14572;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.222208922;24.03;0.292495619;5.93
14560;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.234340315;24.03;0.308464282;6.05
14597;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.250073887;24.03;0.329174525;6.2
14576;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.253297328;24.03;0.33341757;6.23
14590;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.258727026;24.03;0.340564731;6.28
14556;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.263122567;24.03;0.346350622;6.32
14570;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.273181877;24.03;0.359591782;6.41
14555;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.281169001;24.03;0.370105306;6.48
14600;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.282321744;24.03;0.371622672;6.49
14550;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.314566915;24.03;0.414067283;6.76
14571;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.342465689;24.03;0.450790693;6.98
14588;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.354307222;24.03;0.46637781;7.07
13955;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.355638457;24.03;0.468130126;7.08
14103;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.355638457;24.03;0.468130126;7.08
13967;e;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.362341372;24.03;0.476953234;7.13
14295;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.378747964;24.03;0.49854938;7.25
14106;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.380135658;24.03;0.500376015;7.26
14586;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.380135658;24.03;0.500376015;7.26
14598;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.380135658;24.03;0.500376015;7.26
14075;a;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.397035572;24.03;0.522621525;7.38
14306;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.402770966;24.03;0.530171075;7.42
13962;b;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.408557705;24.03;0.537788212;7.46
14095;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.421766538;24.03;0.55517512;7.55
14087;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.435238277;24.03;0.572908092;7.64
14100;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.438267906;24.03;0.57689602;7.66
14304;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.455165738;24.03;0.599138789;7.77
14093;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.459843534;24.03;0.605296214;7.8
14292;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.466127025;24.03;0.613567231;7.84
13953;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.467706208;24.03;0.615645924;7.85
13954;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.472463744;24.03;0.621908311;7.88
14307;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.474056261;24.03;0.624004556;7.89
14310;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.474056261;24.03;0.624004556;7.89
14313;d;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.478853867;24.03;0.630319688;7.92
14327;e;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.478853867;24.03;0.630319688;7.92
13949;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.483681612;24.03;0.636674492;7.95
14318;e;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.48529757;24.03;0.638801593;7.96
13947;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.48853957;24.03;0.643069067;7.98
14097;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.496703512;24.03;0.653815338;8.03
13965;d;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.498346427;24.03;0.655977921;8.04
14122;e;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.499992723;24.03;0.658144956;8.05
14569;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.499992723;24.03;0.658144956;8.05
14111;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.503295473;24.03;0.662492396;8.07
14085;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.504951932;24.03;0.664672807;8.08
14113;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.506611783;24.03;0.666857685;8.09
14553;a;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.50827503;24.03;0.669047032;8.1
14585;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.509941676;24.03;0.671240853;8.11
14574;b;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.511611722;24.03;0.67343915;8.12
14115;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.525094862;24.03;0.691187129;8.2
14116;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.540525529;24.03;0.711498656;8.29
14098;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.54573109;24.03;0.718350783;8.32
14599;e;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.54747319;24.03;0.720643926;8.33
14308;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.550967777;24.03;0.725243881;8.35
14084;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.556235662;24.03;0.732178046;8.38
13952;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.557998569;24.03;0.734498577;8.39
14114;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.557998569;24.03;0.734498577;8.39
14101;c;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.563308166;24.03;0.741487647;8.42
14121;e;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.568649132;24.03;0.748518009;8.45
14581;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.57402154;24.03;0.755589759;8.48
14583;d;4;12/06/08;acquatina;40.448167;18.233028;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.575819342;24.03;0.757956222;8.49
14305;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.590328145;24.03;0.777054291;8.57
14296;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.59399055;24.03;0.781875149;8.59
13950;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.597667081;24.03;0.7867146;8.61
13945;a;1;12/06/08;acquatina;40.436833;18.247778;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.608781639;24.03;0.801344793;8.67
14110;d;2;12/06/08;acquatina;40.441583;18.242111;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.614386844;24.03;0.808722975;8.7
14291;b;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.618141446;24.03;0.813665192;8.72
14303;c;3;12/06/08;acquatina;40.441806;18.240306;Arthropoda;Malacostraca;Gammaridae;Amphipoda;Gammarus insensibilis;Gammarus insensibilis;0.627590405;24.03;0.826102942;8.77
