eventId;parentEventId;eventDate;year;samplingProtocol;waterBody;locality;decimalLatitude;decimalLongitude;providedScientificName;scientificName;measurementRemarks;bodyLength;ashFreeDryWeight
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.58;0.1603
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.42;0.1619
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.6;0.1667
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.66;0.1705
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.48;0.1719
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.55;0.1762
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.6;0.1772
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.68;0.1784
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.77;0.179
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.73;0.1798
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.89;0.1805
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.79;0.1806
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.74;0.1826
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.57;0.1831
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.83;0.1848
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.77;0.1848
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.6;0.1851
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.66;0.1854
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.68;0.1868
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.8;0.1877
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.77;0.1909
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.74;0.1964
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.73;0.1993
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.73;0.1994
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.94;0.1996
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.84;0.2012
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.9;0.2018
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.71;0.2018
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.75;0.2021
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.66;0.203
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.84;0.2032
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.86;0.2033
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.85;0.2037
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.62;0.204
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.58;0.204
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.05;0.2083
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.6;0.2089
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.78;0.2098
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.79;0.2103
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.65;0.2121
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.72;0.2143
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.32;0.2143
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.65;0.2157
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.99;0.2185
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.78;0.2192
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.86;0.2196
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.81;0.2204
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.75;0.2207
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.91;0.2224
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.84;0.2232
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.65;0.2239
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.86;0.2247
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.9;0.2261
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.89;0.2269
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.8;0.2279
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.86;0.229
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.93;0.2293
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.99;0.2299
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.99;0.2306
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.88;0.2328
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.96;0.2339
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.93;0.2343
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.82;0.2345
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.93;0.235
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.9;0.2361
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.17;0.2386
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.19;0.2392
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.17;0.2392
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.83;0.2413
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.97;0.2415
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.22;0.2429
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.13;0.2431
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.92;0.2445
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.8;0.2459
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.9;0.2459
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.03;0.246
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.99;0.2477
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.1;0.2486
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.87;0.2492
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.11;0.2493
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.34;0.25
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.96;0.2503
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.05;0.2509
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.89;0.2525
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.11;0.2527
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.99;0.2541
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.91;0.2559
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.92;0.2568
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.86;0.2595
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.87;0.2598
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.84;0.2609
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.95;0.2617
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.11;0.2625
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.76;0.2649
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.96;0.2649
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.05;0.2659
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.07;0.2663
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.2;0.2667
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.03;0.267
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.63;0.2673
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.22;0.2678
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.01;0.2688
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.21;0.2689
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.92;0.2707
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.15;0.2716
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.99;0.2716
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.1;0.273
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.21;0.2735
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.02;0.277
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.4;0.2771
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.38;0.2777
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.23;0.2783
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.09;0.2803
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.97;0.2808
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3;0.2816
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.99;0.2819
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.03;0.2824
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.26;0.2863
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.31;0.289
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.53;0.2894
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.09;0.2911
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.48;0.2915
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.15;0.2915
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.87;0.2923
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.34;0.2927
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.15;0.2929
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.16;0.2937
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.34;0.2951
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.08;0.2968
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.25;0.2986
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.06;0.2987
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;2.77;0.2998
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.05;0.3015
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.09;0.3015
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.21;0.3015
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.24;0.3027
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.27;0.3027
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.36;0.3038
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.42;0.3095
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.18;0.3098
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.09;0.3101
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.35;0.3101
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.13;0.3107
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.35;0.3125
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.31;0.3126
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.32;0.3141
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3;0.3173
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.29;0.3182
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.34;0.3198
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.54;0.3203
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.46;0.3246
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.84;0.3247
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.08;0.3257
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.49;0.3265
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.45;0.3297
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.14;0.3317
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.33;0.3333
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.34;0.3335
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.46;0.3342
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.19;0.3344
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.24;0.3353
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.46;0.3362
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.28;0.3432
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.17;0.3446
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.32;0.3465
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.33;0.3507
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.27;0.3511
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.2;0.3518
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.43;0.3535
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.58;0.354
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.37;0.3545
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.34;0.3575
3;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.49;0.3602
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.64;0.3613
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.23;0.3629
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.38;0.3741
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.33;0.3764
2;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.5;0.378
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.56;0.3858
1;2;02/08/2004;2004;litter bag technique (phragmites australis);canale foggia di rau;brindisi;40.59944;18.01903;Planorbis sp;Planorbis;35;3.68;0.3858
